編號,原文,臺灣用語,大陸用語,其他用語,
664,net control program,網路控制程式,,,
665,net control station,網路控制站,,,
666,net control terminal	,網路控制終端,,,
667,net coordination station message	,網路協調站訊息,,,
668,net difference report	,網路差異報告,,,
669,net element,網路元件,網元 ,,
670,net folding,網路折疊,網折疊 ,,
671,net income,淨收入,,,
672,net information contents,網路資訊內容,,,
673,net isomorphism,網路同構,網同構 ,,
674,net language,網路語言,網語言 ,,
675,net loss,淨損耗,,,
676,net margin of start/stop apparatus,起停儀器的淨容限,,,
677,net morphism,網同型,網射 ,,
678,net movement,淨移動,,,
679,net operation,網路操作,網運算 ,,
680,net point,網點,,,
681,net real-time	,即時網路,,,
682,net reduction,網路縮減,網化簡 ,,
683,net region,網路區域,,,
684,net requirement,淨需求,,,
685,net resource unit,網路資源單位,,,
686,net sales,淨銷售,,,
687,net sales amount,淨銷售額,,,
688,net service test	,網路維修測試,,,
689,net simulation language,網路模擬語言,,,
690,net structure,網路結構,,,
691,net system,網路系統,網系統 ,,
692,net theory,網路理論,網論 ,,
693,net topology,網路拓撲,網拓扑 ,,
694,net transformation,網路轉換,網變換 ,,
695,net unfolding,網路展開,網展開 ,,
696,net.abuse,網路誤用,網絡亂用 ,,
697,net.citizen,網路居民,網民 ,,
698,NETCON,網路控制,,,
699,NETGEN,NETGEN交互程式,,,
700,netizen,網路居民,網民 ,,
701,netlist,連線表,連線表 ,,
702,netnews,網路論壇,網絡新聞 ,,
703,Netware,Netware網路作業系統,網件 ,,
704,Netware bridge,Netware橋接,,,
705,Netware remote,Netware遠控,,,
706,Netware shell,Netware介面層,,,
707,Netware supplied menu,Netware供應畫面,,,
708,network,網路,網[絡] ,,
709,network  simulation program	,網路編譯器模擬程式,,,
710,network abort,網路異常中止,,,
711,network access,網路進出,,,
712,network access control,網路進出控制,,,
713,network access controller	,網路進出控制器,,,
714,network access devices	,網路進出裝置,,,
715,network access facility	,網路進出設施,,,
716,network access machine	,網路進出機器,,,
717,network access method	,網路進出法,,,
718,network access pricing	,網路進出定價,,,
719,network access processor	,網路進出處理機,,,
720,network access protocol	,網路進出協定,,,
721,network access unit	,網路進出裝置,,,
722,network adaptation,網路適應,,,
723,network adapter,網路配接器,網絡適配器 ,,
724,network address,網路位址,,,
725,network addressable unit	,網路可定址裝置,,,
726,network administration,網路管理,,,
727,network administration storage facility,網路管理儲存設施,,,
728,network algorithm,網路演算法,,,
729,network analog,網路類比,,,
730,network analysis,網路分析,,,
731,network analysis for system application program	,系統應用程式的網路分析,,,
732,network analysis model	,網路分析模型,,,
733,network analysis program	,網路分析程式,,,
734,network analyzer,網路分析器,,,
735,network ancillary control process	,網路輔助控制過程,,,
736,network and trunk control	,網路及中繼線控制（器）,,,
737,network and trunk equipment	,網路及中繼線設備,,,
738,network application,網路應用,網絡應用 ,,
739,network application environment,網路應用環境,,,
740,network application maintenance program	,網路應用維護程式,,,
741,network application node	,網路應用節點,,,
742,network application support	,網路應用支援軟體,,,
743,network architecture,網路架構,網絡體系結構 ,,
744,network architecture design,網路架構設計,,,
745,network attack,網路攻擊,網絡攻擊 ,,
746,network awareness,網路察覺,,,
747,network bandwidth,網路頻寬,網絡帶寬 ,,
748,network based project management	,基於網路的專案管理,,,
749,network basic input/output system	,網路基本輸入輸出系統,,,
750,network board,網路板,,,
751,network buffer,網路緩衝器,,,
752,network bus,網路匯流排,,,
753,network byte order,網路位元次序,網絡字節順序 ,,
754,network calculator,網路計算器,,,
755,network capacity,網路容量,,,
756,network chart,網路圖,,,
757,network circuit,網路電路,,,
758,network communication,網路通信,網絡通信 ,,
759,network communication access method	,網路通信進出法,,,
760,network communication circuit,網路通信電路,,,
761,network communication control facility	,網路通信控制設施；網路通訊控制設施,,,
762,network components,網路組件,,,
763,network compromise,網路折衷,,,
764,network computer,網路電腦,網絡計算機 ,,
765,network computer interface,網路電腦介面,,,
766,network computing environment,網路計算環境,,,
767,network computing industry,網路計算工業,,,
768,network computing system	,網路計算系統,,,
769,network configuration,網路組態,,,
770,network configuration facility	,網路組態設施；網路配置設施,,,
771,network configuration table,網路組態表,,,
772,network congestion,網路擁擠,網絡擁塞 ,,
773,network connect,網路連接,,,
774,network connect block	,網路連接塊,,,
775,network connection,網路連接,,,
776,network connection element	,網路連接元件,,,
777,network connection handler	,網路連接處置器,,,
778,network connection point,網路連接點,,,
779,network console,網路控制台,,,
780,network constant,網路常數,,,
781,network control algorithm,網路控制演算法,,,
782,network control block	,網路控制塊,,,
783,network control center	,網路控制中心,,,
784,network control communications	,網路控制通信,,,
785,network control function,網路控制功能,,,
786,network control language standards,網路控制語言標準,,,
787,network control language	,網路控制語言,,,
788,network control layer,網路控制層,,,
789,network control message	,網路控制訊息,,,
790,network control mode,網路控制模式,,,
791,network control module	,網路控制模組,,,
792,network control needs,網路控制需求,,,
793,network control node	,網路控制節點,,,
794,network control phase,網路控制階段,,,
795,network control processor	,網路控制處理機,,,
796,network control program BSC or SS session,網路控制程式BSC或SS對話,,,
797,network control program generation,網路控制程式產生,,,
798,network control program major node,網路控制程式主節點,,,
799,network control program node,網路控制程式節點,,,
800,network control program station,網路控制程式站,,,
801,network control program	,網路控制程式,,,
802,network control program/virtual storage,網路控制程式／虛擬儲存器,,,
803,network control protocol,網路控制協定,,,
804,network control signaling unit,網路控制發信裝置,,,
805,network control station	,網路控制站,,,
806,network control system	,網路控制系統,,,
807,network control unit	,網路控制裝置,,,
808,network control	,網路控制,,,
809,network controller	,網路控制器,,,
810,network controlling signal unit,網路控制信號裝置,,,
811,network convention,網路約定,,,
812,network coordinating station	,網路協調站,,,
813,network coordination center	,網路協調中心,,,
814,network creation,網路建立,,,
815,network cryptographic device	,網路密碼裝置,,,
816,network data description,網路資料描述；網路資料說明,,,
817,network data link control	,網路資料鏈接控制,,,
818,network data manager,網路資料管理器,,,
819,network data model,網路資料模型,網狀數據模型 ,,
820,network data phase,網路資料階段,,,
821,network data reduction	,網路資料縮減,,,
822,network data series	,網路資料序列,,,
823,network data structure,網路資料結構,,,
824,network data translator,網路資料翻譯器,,,
825,network data unit	,網路資料單元,,,
826,network database,網路資料庫,網狀數據庫 ,,
827,network database design,網路資料庫設計,,,
828,network database language	,網路資料庫語言,,,
829,network database management system	,網路資料庫管理系統,,,
830,network definition,網路定義,,,
831,network definition language	,網路定義語言,,,
832,network delay,網路延遲,,,
833,network description language	,網路描述語言,,,
834,network description table	,網路描述表,,,
835,network design,網路設計,,,
836,network design algorithm,網路設計演算法,,,
837,network design and management system	,網路設計與管理系統,,,
838,network design center,網路設計中心,,,
839,network design criteria,網路設計準則,,,
840,network device interface specification	,網路裝置介面規格,,,
841,network device interface	,網路裝置介面,,,
842,network device modem,網路裝置數據機,,,
843,network diagnosis,網路診斷,,,
844,network diagnostic,網路診斷,,,
845,network diagnostic control	,網路診斷控制,,,
846,network diagnostic tool	,網路診斷工具,,,
847,network diagram,網路圖,,,
848,network dialogue,網路對話,,,
849,network diameter,網路直徑,,,
850,network director	,網路指揮器,,,
851,network disconnect and reset,網路切斷與重設,,,
852,network disconnect command,網路切斷命令,,,
853,network disk,網路磁碟,,,
854,network distribution equipment,網路分配設備,,,
855,network distributor,網路分配器,,,
856,network domain,網路領域,,,
857,network drill,網路演習,,,
858,network driver interface specification,網路驅動器介面規格,網絡驅動程序接口規范 ,,
859,network duality,網路對偶性,,,
860,network earth reference,網路接地參考,,,
861,network electronic mail,網路電子郵件,,,
862,network element,網路元件,網[絡單]元 ,,
863,network end-point,網路末端,,,
864,network engineering administrative data system	,網路工程行政管理資料系統,,,
865,network entity,網路實體,,,
866,network environment,網路環境,,,
867,network environment operating system,網路環境作業系統,,,
868,network equalize,網路均衡,,,
869,network equation,網路方程,,,
870,network equipment number	,網路設備號碼,,,
871,network executive software,網路主控軟體,,,
872,network expression,網路表式,,,
873,network extended unit	,網路延伸裝置,,,
874,network facility,網路設施,網絡設施 ,,
875,network failure,網路故障,,,
876,network file access method	,網路檔案存取法,,,
877,network file access protocol	,網路檔案存取協定,,,
878,network file system,網路檔案系統,網絡文件系統 ,,
879,network file transfer,網路檔案傳送,網絡文件傳送 ,,
880,network flow,網路流,,,
881,network flow control,網路流控制,,,
882,network flow model,網路流模型,,,
883,network flow routine	,網路流常式,,,
884,network flow theory,網路流理論,,,
885,network front end	,網路前端,,,
886,network function,網路功能,,,
887,network generation	,網路產生,,,
888,network geometry,網路幾何學,,,
889,network guard system,網路防護系統,,,
890,network host,網路主機,,,
891,network host protocol	,網路主機協定,,,
892,network implementation language	,網路實施語言,,,
893,network independence,網路獨立性,,,
894,network information and control exchange	,網路資訊與控制互換,,,
895,network information center,網路資訊中心,網絡信息中心 ,,
896,network information file	,網路資訊檔案,,,
897,network information management	,網路資訊管理,,,
898,network information retrieval	,網路資訊檢索,,,
899,network information services,網路資訊服務,網絡信息服務 ,,
900,network information system	,網路資訊系統,,,
901,network initial condition,網路初始條件,,,
902,network integration,網路整合,,,
903,network integrity,網路完整性,,,
904,network integrity control system	,網路完整性控制系統,,,
905,network intelligence,網路智慧,,,
906,network interconnect,網路互連,,,
907,network interface,網路介面,,,
908,network interface card,網路介面卡,,,
909,network interface control	,網路介面控制,,,
910,network interface controller,網路介面控制器,,,
911,network interface machine	,網路介面機,,,
912,network interface module,網路介面模組,,,
913,network interface program,網路介面程式,,,
914,network interface system	,網路介面系統,,,
915,network interface task	,網路介面任務,,,
916,network interface unit	,網路介面裝置,,,
917,network job control language	,網路工件控制語言,,,
918,network job entry facility,網路工件登錄設施,,,
919,network job entry implementation,網路工件登錄實施,,,
920,network job entry	,網路工件入口,,,
921,network job interface	,網路工件介面,,,
922,network job processing	,網路工件處理,,,
923,network knowledge representation scheme,網路知識表示方案,,,
924,network language center	,網路語言中心,,,
925,network layer,網路層,網絡層 ,,
926,network layer service,網路層服務,,,
927,network layer standard,網路層標準,,,
928,network level,網路層；網路級,,,
929,network like structure,類網結構,,,
930,network line,網路線,,,
931,network link,網路鏈,,,
932,network load analysis,網路負載分析,,,
933,network lock-up,網路閉鎖,,,
934,network logical address	,網路邏輯位址,,,
935,network logical data manager	,網路邏輯資料管理器,,,
936,network maintenance,網路維護,,,
937,network maintenance signal,網路維護信號,,,
938,network management,網路管理,網絡管理 ,,
939,network management information system	,網路管理資訊系統,,,
940,network management layer,網路管理層,,,
941,network management oriented transaction,網路管理導向交易,,,
942,network management protocol	,網路管理協定,,,
943,network management services	,網路管理服務,,,
944,network management signal,網路管理信號,,,
945,network management system	,網路管理系統,,,
946,network management unit	,網路管理單元,,,
947,network manager	,網路管理器,,,
948,network maximum segment size	,網路最大段大小,,,
949,network measurement center	,網路測量中心,,,
950,network model,網路模型,,,
951,network model database,網路模型資料庫,,,
952,network model database system,網路模型資料庫系統,,,
953,network modeling,網路模型化,,,
954,network modes,網路模式,,,
955,network modifier	,網路修飾器,,,
956,network monitoring,網路監視,,,
957,network multiprocessor,網路多處理機,,,
958,network multistation access unit,網路多站進出單元,,,
959,network name,網路名稱,,,
960,network news,網路新聞,網絡新聞 ,,
961,network news transfer protocol,網路新聞傳送協定,網絡新聞傳送協議 ,,
962,network node,網路節點,,,
963,network node administration,網路節點管理,,,
964,network node interface,網路節點介面,網絡結點接口 ,,
965,network noise,網路雜訊,,,
966,network object,網路物件,,,
967,network of workstations,工作站網路,工作站網絡 ,,
968,network operating center,網路作業中心,,,
969,network operating support program	,網路作業支援程式,,,
970,network operating system,網路作業系統,網絡操作系統 ,,
971,network operating system function,網路作業系統功能,,,
972,network operating system	,網路作業系統,,,
973,network operation,網路操作,,,
974,network operation and maintenance center	,網路操作與維護中心；網路操作和維護中心,,,
975,network operation center,網路操作中心,網絡運行中心 ,,
976,network operation console,網路操作控制台,,,
977,network operation interface,網路操作介面,,,
978,network operation manager,網路操作管理器,,,
979,network operation procedure,網路操作程序,,,
980,network operations control center	,網路操作控制中心,,,
981,network operator,網路操作員,,,
982,network operator command,網路操作員命令,,,
983,network operator console,網路操作員控制台,,,
984,network operator control program	,網路操作員控制程式,,,
985,network operator log-on,網路操作員登入,,,
986,network operator process	,網路操作員過程,,,
987,network operator service,網路操作員服務,,,
988,network operator workstation,網路操作員工作站,,,
989,network operator/administrator,網路操作員／網路管理者,,,
990,network optimization,網路最佳化,,,
991,network optimized approach,網路最佳化方法,,,
992,network oriented,網路導向,,,
993,network oriented computer system,網路導向計算機系統,,,
994,network oriented data acquisition language	,網路導向資料擷取語言,,,
995,network oriented data acquisition system	,網路導向資料擷取系統,,,
996,network oriented operating system	,網路導向作業系統,,,
997,network oriented project management committee,網路導向專案管理委員會,,,
998,network out-dialing	,網路撥出,,,
999,network parameter,網路參數,,,
1000,network parameter control,網路參數控制,網絡參數控制 ,,
1001,network partition problem,網路劃分問題,,,
1002,network partitioning,網路劃分,網絡分割 ,,
1003,network path,網路路徑,,,
1004,network PC adapter,網路個人網路配接器,,,
1005,network performance analysis reporting system	,網路效能分析報告系統,,,
1006,network performance analyzer	,網路績效分析器,,,
1007,network peripheral,網路週邊設備,網絡外圍設備 ,,
1008,network physical unit,網路實體單元,,,
1009,network picture process language	,網路圖像處理語言,,,
1010,network planning,網路規劃,,,
1011,network planning tool	,網路規劃工具,,,
1012,network platform,網路平台,網絡平台 ,,
1013,network port,網路埠,,,
1014,network printer,網路列印機,,,
1015,network problem decision application	,網路問題決策應用,,,
1016,network problem determination application	,網路問題確定應用,,,
1017,network processing,網路處理,,,
1018,network processing architecture,網路處理架構,,,
1019,network processing supervisor error message,網路處理監督器錯誤訊息,,,
1020,network processing supervisor startup,網路處理監督器起動,,,
1021,network processing supervisor table,網路處理監督器表,,,
1022,network processing supervisor	,網路處理監督器,,,
1023,network processing unit	,網路處理單元,,,
1024,network processor,網路處理機,,,
1025,network product support	,網路產品支援,,,
1026,network programming,網路程式設計,,,
1027,network protective device	,網路保護裝置,,,
1028,network protocol,網路協定,,,
1029,network protocol processor	,網路協定處理程序；網路協定處理機,,,
1030,network protocol software,網路協定軟體,,,
1031,network protocol timing,網路協定計時,,,
1032,network quality,網路品質,,,
1033,network readiness testing	,網路就緒測試,,,
1034,network recovery,網路恢復,,,
1035,network redundancy,網路冗餘,,,
1036,network reference monitor station	,網路參考監視站,,,
1037,network registry,網路註冊；網路登記,,,
1038,network relay,網路繼電器,,,
1039,network reliability,網路可靠性,,,
1040,network reliability coordinator	,網路可靠性協調者,,,
1041,network representation,網路表示法；網路表示法,,,
1042,network resource,網路資源,,,
1043,network resource directory,網路資源目錄,,,
1044,network resource unit	,網路資源單元,,,
1045,network restructuring language	,網路重構語言,,,
1046,network routing center	,網路選路中心,,,
1047,network rule,網路規則,,,
1048,network sample,網路樣本,,,
1049,network scheduling,網路排程,,,
1050,network security,網路安全,,,
1051,network security center	,網路安全中心,,,
1052,network security module	,網路安全模組,,,
1053,network segment,網路段,,,
1054,network sensitivity formula,網路靈敏度公式,,,
1055,network server,網路伺服器,,,
1056,network service data unit	,網路服務資料裝置,,,
1057,network service frame,網路服務框,,,
1058,network service header,網路服務標頭,,,
1059,network service level,網路服務等級,,,
1060,network service manager	,網路服務管理器,,,
1061,network service procedure error	,網路服務程序錯誤,,,
1062,network service protocol	,網路服務協定,,,
1063,network service provider,網路服務提供者,,,
1064,network service	,網路服務,,,
1065,network services layer,網路服務層,,,
1066,network site,網路地點,,,
1067,network size,網路大小,,,
1068,network slowdown,網路減速,,,
1069,network software,網路軟體,,,
1070,network software development,網路軟體開發,,,
1071,network space monitor	,網路空間監視器,,,
1072,network stabilization,網路穩定,,,
1073,network stand alone system,網路單獨系統,,,
1074,network state,網路狀態,,,
1075,network state table,網路狀態表,,,
1076,network station,網路站,,,
1077,network status display system,網路狀態顯示系統,,,
1078,network status display	,網路狀態顯示,,,
1079,network status initialization,網路狀態初始化,,,
1080,network status notifications,網路狀態通知,,,
1081,network strategy,網路策略,,,
1082,network structure,網路結構,,,
1083,network supervisor software,網路監督器軟體,,,
1084,network supervisor software system,網路監督器軟體系統,,,
1085,network supervisor system	,網路監督器系統,,,
1086,network support processor system,網路支援處理機系統,,,
1087,network surveillance system	,網路監視系統,,,
1088,network switch,網路交換,,,
1089,network switching center	,網路交換中心,,,
1090,network synthesis,網路合成,,,
1091,network synthesis and evaluation technique	,網路合成與評估技術,,,
1092,network system,網路系統,,,
1093,network system organization	,網路系統組織,,,
1094,network task,網路任務,,,
1095,network technical architecture group	,網路技術架構組,,,
1096,network technique	,網路技術,,,
1097,network technology,網路技術,,,
1098,network teletype,網路電傳打字機,,,
1099,network television	,網路電視,,,
1100,network terminal,網路終端,,,
1101,network terminal circuits	,網路終端電路,,,
1102,network terminal number,網路終端號碼,,,
1103,network terminal option device,網路終端選項裝置,,,
1104,network terminal option	,網路終端選項,,,
1105,network terminal protocol	,網路終端機協定,,,
1106,network terminal system	,網路終端系統,,,
1107,network terminating unit	,網路終止單元,,,
1108,network termination,網路終止,,,
1109,network termination processor	,網路終止處理機,,,
1110,network test and training facility	,網路測試與訓練設施,,,
1111,network testing problem,網路測試問題,,,
1112,network theory,網路理論,,,
1113,network throughput,網路通量,,,
1114,network time protocol,網路時間協定,網絡時間協議 ,,
1115,network timing,網路計時,,,
1116,network topology,網路布局；網路拓樸,網絡拓扑 ,,
1117,network topology figure,網路布局圖,,,
1118,network traffic,網路流量,,,
1119,network traffic pattern,網路流量型樣,,,
1120,network transaction processing	,網路異動處理,,,
1121,network transfer delay,網路傳送延遲,,,
1122,network transfer function,網路傳送功能,,,
1123,network transfer table	,網路傳送表,,,
1124,network transmission,網路傳輸,,,
1125,network type analog computer,網路型類比計算機,,,
1126,network type computer,網路型計算機,,,
1127,network universality,網路廣用性,,,
1128,network user,網路用戶,,,
1129,network user access procedure,網路用戶存取程序,,,
1130,network user identifier	,網路用戶識別符,,,
1131,network user identity	,網路用戶識別,,,
1132,network user interface,網路用戶介面,,,
1133,network utility,網路公用程式,網絡公用設施 ,,
1134,network version,網路版,,,
1135,network virtual terminal protocol,網路虛擬終端機協定,,,
1136,network virtual terminal	,網路虛擬終端機,,,
1137,network weaving,網路迂迴,網絡迂回 ,,
1138,network wide coordination entity,全網路協調實體,,,
1139,network wide directory system	,全網路目錄系統,,,
1140,network wide directory	,全網路目錄,,,
1141,network work group	,網路工作組,,,
1142,network worm,網路蠕蟲,網絡蠕虫 ,,
1143,network	,網路,網絡,,
1144,network-aware computing,網路察覺計算,網知計算 ,,
1145,networking,網路連結,連網 ,,
1146,networking coprocessor,網路連結共處理機,,,
1147,networking device modem,網路連結裝置數據機,,,
1148,networking distributed processing,網路連結分散式處理,,,
1149,networking environment condition,網路連結環境條件,,,
1150,networking function,網路連結功能,,,
1151,networking products,網路連結產品,,,
1152,networking support,網路連結支援,,,
1153,network-network interface,網路-網路介面,網絡-網絡接口 ,,
1154,Neumann principle,諾曼原則,,,
1155,Neumann problem,諾曼問題；第二類邊值問題,,,
1156,neural adaptation,類神經適應,,,
1157,neural computer,類神經計算機,神經計算機 ,,
1158,neural computing,類神經計算,神經計算 ,,
1159,neural expert system,類神經專家系統,神經專家系統 ,,
1160,neural fuzzy agent,類神經模糊代理,神經模糊主體 ,,
1161,neural logic system,類神經邏輯系統,,,
1162,neural net,類神經網路,,,
1163,neural network,類神經網絡,神經網絡 ,,
1164,neural network model,類神經網路模型,神經網絡模型 ,,
1165,neural stage,類神經級,,,
1166,neuro computer,類神經電腦,,,
1167,neuro fuzzy expert system,類神經乏晰專家系統,,,
1168,neuro logical model,類神經邏輯模型,,,
1169,neuron,神經元,神經元 ,,
1170,neuron function,神經元函數,神經元函數 ,,
1171,neuron model,神經元模型,神經元模型 ,,
1172,neuron network,神經元網路,神經元網絡 ,,
1173,neuron simulation,神經元模擬,神經元仿真 ,,
1174,neutral bus,中性匯流排,,,
1175,neutral circuit,中性電路,,,
1176,neutral conductor,中性導體,,,
1177,neutral keying,中性按鍵,,,
1178,neutral network simulator	,中性網路模擬器,,,
1179,neutral state,中性狀態,,,
1180,neutral transmission,中性傳輸,,,
1181,neutral zone,中性區域,,,
1182,neutron transport computer code	,中子傳送計算機碼,,,
1183,Nevada automatic diagnostic system	,內華達自動化診斷系統,,,
1184,n-evaluation problem,n評價問題,,,
1185,never call function,永不呼叫函數,,,
1186,never ending program,永不結束程式,,,
1187,new assembly language	,新組合語言,,,
1188,new data network	,新數據網路,,,
1189,new disk access method	,新的磁碟存取法,,,
1190,New England bankcard association	,新英格蘭銀行卡協會,,,
1191,New England educational data system	,新英格蘭教育資料系統,,,
1192,New England energy management information system	,新英格蘭能源管理資訊系統,,,
1193,New England library information network	,新英格蘭圖書館資訊網,,,
1194,New England telecommunication association	,新英格蘭電信協會,,,
1195,new equipment introduction	,新設備介紹,,,
1196,new fields,新欄,,,
1197,new file,新檔案,,,
1198,new generation computer system,新生代電腦系統,,,
1199,new input/output program status word location	,新的輸入輸出程式狀態字單元,,,
1200,new international commercial language	,新國際商用語言,,,
1201,new Internet knowledge system,新網際網路知識系統,新因特網知識系統 ,,
1202,new line character	,換行字元,,,
1203,new line operation,新行操作,,,
1204,new line	,新行,,,
1205,new master file	,新的主檔案,,,
1206,new network architecture	,新網路架構,,,
1207,new page mark,新頁標示,,,
1208,new page	,新頁,,,
1209,new paragraph	,新段,,,
1210,new product evaluation form,新產品評估形式,,,
1211,new program language 1	,新程式語言,,,
1212,new program status word location,新程式狀態字位置,,,
1213,new programming language	,新程式設計語言,,,
1214,new series,新系列,,,
1215,new signal,新信號,,,
1216,new system,新體制；新系統,,,
1217,new type,新型,,,
1218,new type constructor,新型構造器,,,
1219,new type definition,新型定義,,,
1220,new type parameter,新型參數,,,
1221,New York assembly program	,紐約組合程式,,,
1222,New York automated clearing house	,紐約自動票據交換所,,,
1223,New York clearing house association	,紐約票據交換（所）協會,,,
1224,New York stock exchange	,紐約證券交易所,,,
1225,New York Times information,紐約時報資訊系統,,,
1226,news editing and layout system of newspaper	,新聞編輯與排版系統,,,
1227,news information,新聞資訊,,,
1228,news on demand,隨選新聞,新聞點播 ,,
1229,news release,新聞發佈,,,
1230,newsgroup,討論團體,,,
1231,newspaper columns,報紙欄,,,
1232,newspaper composition program	,報紙組版程式,,,
1233,newspaper database,報紙資料庫,,,
1234,newspaper in microform	,報紙縮微印刷品,,,
1235,next,下；次,,,
1236,next address assembly register	,下一位址組合暫存器,,,
1237,next address control,下一位址控制,,,
1238,next address field,下一位址欄,,,
1239,next address instruction,下一位址指令,,,
1240,next consecutive bucket,下一連序儲存桶,,,
1241,next event models,下一事件模型,,,
1242,next event synchronous simulation,下一事件同步模擬,,,
1243,next executable statement,下一可執行敘述,,,
1244,next field,下一欄位,,,
1245,next fit,次適,,,
1246,next in,次進,,,
1247,next instruction parcel,下指令部,下指令字部 ,,
1248,next location for move,下一移動位置,,,
1249,next move function,次動作函數,次動作函數 ,,
1250,next node index	,下一節點索引,,,
1251,next operation for move,下一移動作業,,,
1252,next out,次出,,,
1253,next record,下一紀錄,,,
1254,next record number	,下一記錄號碼,,,
1255,next record pointer,下一紀錄指標,,,
1256,next sequential instruction	,下一順序指令,,,
1257,next state,下一狀態,,,
1258,next task register	,下次任務暫存器,,,
1259,next use information,下一使用資訊,,,
1260,next word request	,下一字請求,,,
1261,next-state counter,下一狀態計數器,下一狀態計數器 ,,
1262,nexus,關結；節點；網路點；連接；互連,,,
1263,NFS,網路檔案系統,網絡文件系統 ,,
1264,n-gram,n元語法,n元語法 ,,
1265,nibble,四位元字；尼；半拜；四位字節；半字節,,,
1266,nibble mode,半拜模式,,,
1267,NIC,網路資訊中心,網絡信息中心 ,,
1268,NICE protocol,NICE協定；網路資訊與控制互換協定,,,
1269,niche,利基,,,
1270,nickel delay-line,鎳延遲線,,,
1271,nickname,別名；暱稱,綽號 ,,
1272,night frequency	,夜間頻率,,,
1273,Nihongo information system	,日語資訊系統,,,
1274,NII,國家資訊基礎建設,國家信息基礎設施 ,,
1275,Nike-Zeus automatic programming system	,奈克－宙斯自動程式設計系統,,,
1276,nil interference,無干擾,,,
1277,nil link,空鏈,,,
1278,nil pointer,空指標,,,
1279,nil symbol,空符號,,,
1280,nim,餘一棋遊戲,,,
1281,nimbus data handling system	,雨雲資料處置系統,,,
1282,nine track compatibility,九軌相容性,,,
1283,nine track R/W head,九軌讀寫頭,,,
1284,nine track tape,九軌磁帶,,,
1285,nines check,九核對,,,
1286,nines complement,9之補數,,,
1287,nine's complement,九補數,,,
1288,nine's complement representation,九補數表示,,,
1289,ninety column card,九十行卡片,,,
1290,ninety-six column card,九十六行卡片,,,
1291,NIP,下指令部,下指令字部 ,,
1292,Nippon calculation machine company	,日本計算機公司,,,
1293,Nippon data processing association	,日本資料處理協會,,,
1294,Nippon decimal classification	,日本十進制分類法,,,
1295,Nippon electric automatic computer	,日本電氣自動計算機,,,
1296,Nippon electric experimental digital exchange	,日本電氣公司研製的實驗性數位式交換機,,,
1297,Nippon electric layout design system for integrated circuit	,日本電氣積體電路佈線設計系統,,,
1298,Nippon electronic automatic computer	,日本電子自動計算機,,,
1299,Nippon electronic memory industry company	,日本電子記憶體工業公司,,,
1300,Nippon electrotechnical committee	,日本電技術委員會,,,
1301,Nippon telegraph and telephone public corporation	,日本電報電話公司,,,
1302,NIS,網路資訊服務,網絡信息服務 ,,
1303,Nixdorf Communication Network,Nixdorf通信網路,,,
1304,nixie decoder,數位管解碼器,,,
1305,nixie display indicator,數位管顯示指示器,,,
1306,nixie driver,數位管驅動器,,,
1307,nixie light,數位光管；尼克西光,,,
1308,nixie readout,數位管讀出,,,
1309,nixie tube,數位管；尼克西管,,,
1310,n-layer connection,n層連接,,,
1311,n-level address,n階位址,,,
1312,n-level logic,n階邏輯,,,
1313,NLR recursive scan,NLR遞迴掃瞄,,,
1314,N-modular redundancy,N冗餘,N模冗余 ,,
1315,n-modular redundancy	,n模冗餘,,,
1316,NMR,N冗餘,N模冗余 ,,
1317,n-n junction,nn接面,,,
1318,NNI,網路節點介面,網絡結點接口 ,,
1319,NNI,網路-網路介面,網絡-網絡接口 ,,
1320,NNTP,網路新聞傳送協定,網絡新聞傳送協議 ,,
1321,no address,無位址,,,
1322,no address computer,無位址計算機,,,
1323,no address instruction,無址指令；無位址指令,,,
1324,no answer required	,無回答需求,,,
1325,no bias	,無偏壓,,,
1326,no bit,缺位；非（二進）位,,,
1327,no break,不中斷,,,
1328,no buffer queue,無緩衝區佇列,,,
1329,no call,無呼叫,,,
1330,no carry	,無進位,,,
1331,no charge item,免費項目,,,
1332,no charge machine-fault time,免費機障時間,,,
1333,no charge nonmachine-fault time,免費非機障時間,,,
1334,no charge time,免費機障時間,,,
1335,no charge	,無計費；免費,,,
1336,no code,無代碼,,,
1337,no connection	,無連接,,,
1338,no consoles condition,無控制台條件,,,
1339,no control print,無控制列印,,,
1340,no correction,無校正,,,
1341,no count,不計數,,,
1342,no CPB queue,無通道程式塊佇列,,,
1343,no data,無資料,,,
1344,no date,無日期,,,
1345,no dated	,未註明日期,,,
1346,no defect found	,未發現缺陷,,,
1347,no delay	,無延遲,,,
1348,no delivery	,不遞送,,,
1349,no detect	,不檢測,,,
1350,no echo,無回音,,,
1351,no effect	,無效應,,,
1352,no encoding microinstruction,不編碼微指令,,,
1353,no error check	,無錯誤檢查,,,
1354,no error loop	,無錯誤迴路,,,
1355,no fault found	,未發現錯失,,,
1356,no filing time,無歸檔時間,,,
1357,no first error,無初次錯誤,,,
1358,no flux gate head,無流動閘頭,,,
1359,no guard band recording,無保護帶記錄,,,
1360,no home record,無起始記錄,,,
1361,no job definition error,無工件定義錯誤,,,
1362,no label	,無標號,,,
1363,no load,空載；無載,,,
1364,no load current,空載電流,,,
1365,no load ratio	,空載比；無載率；空載率,,,
1366,no load running,空載運行,,,
1367,no load test,空載測試,,,
1368,no logging,未登入,,,
