編號,原文,臺灣用語,大陸用語,其他用語,
670,word processing control function character,文字處理控制功能字符,,,
671,word processing equipment,文字處理設備,,,
672,word processing equipment for print-out only,只能列印的文字處理設備,,,
673,word processing equipment for recording and print,用於記錄和列印的文字處理設備,,,
674,word processing equipment for recording only,只能記錄的文字處理設備,,,
675,word processing equipment using remote program,使用遠程程式的文字處理設備,,,
676,word processing equipment with changeable program,可改寫程式的文字處理設備,,,
677,word processing equipment with edge punched card,邊沿打孔卡片文字處理設備,,,
678,word processing equipment with fixed nonremovable,固定（不可移動）記錄媒體文字處理設備,,,
679,word processing equipment with fixed program,固定程式文字處理設備,,,
680,word processing equipment with impact printer,撞擊式列印機文字處理設備,,,
681,word processing equipment with magnetic card,磁卡文字處理設備,,,
682,word processing equipment with magnetic disk,磁碟文字處理設備,,,
683,word processing equipment with magnetic sheet,磁卡片文字處理設備,,,
684,word processing equipment with magnetic tape,磁帶文字處理設備,,,
685,word processing equipment with magnetic tape cassette,匣式磁帶文字處理設備,,,
686,word processing equipment with nonimpact printer,非撞擊式列印機文字處理設備,,,
687,word processing equipment with OCR input,光學閱讀器輸入文字處理設備,,,
688,word processing equipment with piano roll,自動鋼琴式滾筒文字處理設備,,,
689,word processing equipment with provision,有儲備的文字處理設備,,,
690,word processing equipment with punched recording,打孔記錄媒體文字處理設備,,,
691,word processing equipment with punched tape,打孔紙帶文字處理設備,,,
692,word processing equipment with removable recording,可移動記錄媒體文字處理設備,,,
693,word processing equipment with storage,有儲存器的文字處理設備,,,
694,word processing equipment without provision,無儲備的文字處理設備,,,
695,word processing system	,文字處理系統,,,
696,word processing terminal,文字處理終端機,,,
697,word processing	,文字處理,字處理,,
698,word processing/data processing system,文字處理／資料處理系統,,,
699,word processor	,文字處理機,字（詞）處理器,,
700,word redundancy,字冗餘,字冗余 ,,
701,word root,字根,,,
702,word search instruction,字搜尋指令,,,
703,word segmentation,字分段,詞切分, *分詞 ,,
704,word segmentation unit,字分段單位,分詞單位 ,,
705,word select memory,字選擇記憶體,,,
706,word select register,字選暫存器,,,
707,word selection,字選擇,譯詞選擇 ,,
708,word senses in semantic network,語意網路內字感知,,,
709,word separator,字分隔符,,,
710,word serial,字串聯,,,
711,word size,字號；字尺寸；字長,,,
712,word size bus,字長匯流排,,,
713,word slice,字片,字片 ,,
714,word space,字間隔；字空間,,,
715,word stem,字幹,,,
716,word stock,字庫,,,
717,word switch register	,字開關暫存器,,,
718,word synchronizing track	,字同步軌,,,
719,word template,字模板,,,
720,word terminal	,字終端機,,,
721,word time,字時,,,
722,word transfer instruction,字傳送指令,,,
723,word underscore character	,字底線字元,,,
724,word usage,字的使用率,詞的使用度 ,,
725,word with variable length,可變字長,,,
726,word wrap,字捲；字回繞；字繞回；字返轉；字環繞,字詞繞轉,,
727,word wrap indent,字捲內縮；字回繞縮排,,,
728,word wrap return,字回繞轉回,,,
729,word	,字組；字；單詞；文字,字,,
730,wordchar,字符元,,,
731,word-parallel and bit-parallel,字平位元平行,字并行位并行 ,,
732,word-parallel and bit-serial,字平行位元串列,字并行位串行 ,,
733,words per minute,每分鐘字數；字／分,字每分 ,,
734,words per second,每秒鐘字數；字／秒,字每秒 ,,
735,word-serial and bit-parallel,字串列位元平行,字串行位并行 ,,
736,word-serial and bit-serial,字串列位元串列,字串行位串行 ,,
737,work [time] slice,工作時間片,工作時間片 ,,
738,work analysis program	,工作分析程式,,,
739,work area,工作區,,,
740,work assignment procedure,工作指派程序,,,
741,work breakdown structure	,工作細分結構,,,
742,work breaking structure chart,工作分解結構圖,,,
743,work cell,工作細胞,,,
744,work center,工作站；工作中心,,,
745,work center analysis report,工作站分析報表,,,
746,work center base capacity men or machines,工作站基本產能（人或機器）,,,
747,work center capacities,工作站產能,,,
748,work center capacity change,工作站產能變更,,,
749,work center capacity report－by department,工作站產能報表－依部門別,,,
750,work center capacity report－by work center,工作站產能報表－依工作站別,,,
751,work center description,工作站說明,,,
752,work center ID,工作站識別,,,
753,work center load,工作站負荷,,,
754,work center load analysis by department,依部門別之工作站負荷分析,,,
755,work center load analysis by work center,依工作站別之工作站負荷分析,,,
756,work center load analysis detail,工作站負載分析明細,,,
757,work center location,工作站位置,,,
758,work center master file maintenance,工作站主檔維護,,,
759,work center master file report,工作站主檔報表,,,
760,work center over/underload,工作站過高／過低負荷,,,
761,work center over/underload by work center,依工作站之別工作站過高／過低負荷,,,
762,work center percent change audit,工作站百分比變更審核,,,
763,work center percent change audit report,工作站百分比變更審核報表,,,
764,work center tag file,工作站標示檔,,,
765,work center variable capacity detail,工作站變動產能明細,,,
766,work center variable capacity inquiry,工作站變動產能查詢,,,
767,work center variable capacity maintenance,工作站變動產能維護,,,
768,work center variable capacity master,工作站變動產能主檔,,,
769,work center variable capacity summary,工作站變動產能彙總,,,
770,work center where-used,工作站用途,,,
771,work cycle,工作週期；工作週,,,
772,work data file,工作資料檔案,,,
773,work disk,工作磁碟,,,
774,work distribution chart,工作分配圖,,,
775,work envelope,工作包封,,,
776,work environment,工作環境,,,
777,work equipment,工作設備,,,
778,work factor,工作因子,工作因子 ,,
779,work field,工作欄,,,
780,work file,工作檔案,,,
781,work flow language job,工作流程語言作業,,,
782,work flow language	,工作流程語言,,,
783,work force simulator,工作力模擬器,,,
784,work function,工作函數,,,
785,work groups,工作群,,,
786,work item,工作項,,,
787,work line	,工作線,,,
788,work list,工作單,,,
789,work list by work center,依工作中心別之工作單,,,
790,work list exception,工作單例外,,,
791,work list exception report,工作單例外報表,,,
792,work list extract,工作單節錄,,,
793,work list extract procedure,工作單節錄程序,,,
794,work list file,工作單檔,,,
795,work list generation,工作單產生,,,
796,work list horizon,工作單時軸,,,
797,work list priority calculation edit,工作單優先計算編輯,,,
798,work measurement,工作測量,,,
799,work order	,工作命令,,,
800,work output queue,工作輸出佇列,,,
801,work period,工作週期,,,
802,work piece,工件,,,
803,work plan analysis and scheduling technique	,工作計畫分析排程技術,,,
804,work process scheduler,工作處理排程器,,,
805,work queue,工作佇列,工作隊列 ,,
806,work queue directory,工作佇列目錄,工作隊列目錄 ,,
807,work sampling,工作抽樣,,,
808,work screen,工作螢幕,,,
809,work session,工作對話,,,
810,work session control record,工作對話控制記錄,,,
811,work sheet,工作底稿,,,
812,work shop,實習；專題討論會；車間,,,
813,work simplification,工作簡化,,,
814,work simplification program	,工作簡化程式,,,
815,work simplification training program	,工作簡化訓練程式,,,
816,work slice,工作片,,,
817,work space,工作區,,,
818,work space pointer	,工作區指標,,,
819,work space register,工作空間暫存器,,,
820,work stack,工作堆疊,,,
821,work station control key,工作站控制鍵,,,
822,work station control mode,工作站控制模式,,,
823,work station controller,工作站控制器,,,
824,work station data management,工作站資料管理,,,
825,work station entry,工作站登錄,,,
826,work station facility	,工作站設施,,,
827,work station message queue,工作站訊息佇列,,,
828,work station operator,工作站操作員,,,
829,work station user profile,工作站用戶簡要表,,,
830,work station utility display,工作站公用程式顯示,,,
831,work station utility	,工作站公用程式,,,
832,work station	,工作站,工作站,,
833,work storage,工作儲存器,工作存儲器 ,,
834,work storage address register	,工作儲存位址暫存器,,,
835,work storage to auxiliary storage,工作儲存轉至輔助儲存,,,
836,work table,工作台,,,
837,work tape,工作帶,,,
838,work unit,工作單元,,,
839,work volume,工作卷,,,
840,workability,可工作性；可加工性,,,
841,workable multiple microprocessor,可工作多微處理機,,,
842,workable program,可工作程式,,,
843,workbench,工作台,,,
844,workbench compiler,工作台編譯程式,,,
845,workdays,工作日,,,
846,worker module,工作者模組,,,
847,workflow,工作流程,工作流 ,,
848,workflow enactment service,工作流程制定服務,工作流制定服務 ,,
849,workgroup computing,工作群組計算,工作組計算 ,,
850,workhorse,骨幹；主力,,,
851,working,工作,,,
852,working area,工作區,,,
853,working capital,流動資金,,,
854,working cell,工作單元,,,
855,working code,工作碼,,,
856,working condition,工作條件,,,
857,working data file,工作資料檔案,,,
858,working database	,工作資料庫,,,
859,working directory	,工作目錄,,,
860,working diskette,工作磁片,,,
861,working display,工作顯示,,,
862,working envelope,工作包封,,,
863,working equipment,工作設備,,,
864,working file,工作檔案,工作文件 ,,
865,working frequency,工作頻率,,,
866,working group standards	,工作組標準,,,
867,working life,工作壽命；使用壽命,,,
868,working memory,工作記憶體,,,
869,working memory area,工作記憶區,工作存儲區 ,,
870,working method,工作方法,,,
871,working order	,工作次序,,,
872,working page,工作頁,工作頁[面] ,,
873,working path,工作路徑,,,
874,working process,工作過程,,,
875,working program,工作程式,,,
876,working range,工作範圍,,,
877,working region,工作區,,,
878,working register	,工作暫存器,,,
879,working routine,工作常式,,,
880,working sampling	,工作抽樣,,,
881,working set,工作集,工作集 ,,
882,working set control,工作集控制,,,
883,working set dispatcher,工作集調度器,工作集分派程序 ,,
884,working set list,工作集串列,,,
885,working set swapper,工作集調換程式,,,
886,working set swapping,工作集調換,,,
887,working signaling link,工作信號鏈接,,,
888,working space,工作空間,,,
889,working space basic,基本工作空間,,,
890,working space control table,工作空間控制表,,,
891,working space number assignment,工作空間號碼指派,,,
892,working space register,工作空間暫存器,,,
893,working space structure,工作空間結構,,,
894,working state,工作狀態,,,
895,working station,工作站,工作站,,
896,working storage,工作儲存,,,
897,working storage area,工作儲存區,,,
898,working storage section,工作儲存節,,,
899,working tape	,工作（磁）帶,,,
900,working voltage	,工作電壓,,,
901,work-in-process,在製品,,,
902,work-in-process inventory,在製品庫存；在製品存貨,,,
903,work-in-process total sheet and cost total list,在製品總單及成本總單,,,
904,work-load characterization,工作負載特性化,,,
905,work-load control file	,工作負荷控制檔,,,
906,workload hazard model,負載冒險模型,負載冒險模型 ,,
907,work-load management expert system	,工作量管理專家系統,,,
908,work-load manager	,工作負載管理器,,,
909,work-load model calibration,工作負載模型校準,,,
910,work-load routing exception report,工作負載選路例外報表,,,
911,work-load	,工作量；工作負荷；工作負載,,,
912,work-session-initiation indicator,工作對話啟動指示器,,,
913,work-session-initiation processing level,工作對話啟動處理等級,,,
914,workspace symbol module,工作區符號模組,,,
915,workstation,工作站,工作站 ,,
916,workstation number,工作站號碼,,,
917,workstation resource center	,工作站資源中心,,,
918,world,世界,,,
919,world administrative radio conference	,世界行政管理無線電會議,,,
920,world aluminum abstracts,世界鋁文摘（資料庫）,,,
921,world association of industrial and technological	,世界工業與技術研究組織協會,,,
922,world association of medical informatics	,世界醫用資訊學協會,,,
923,world bank retrieval array processing system	,世界銀行檢索陣列處理系統,,,
924,world communications,世界通信,,,
925,world conference on medical informatics	,世界醫用資訊會議,,,
926,world coordinate,世界坐標,世界坐標 ,,
927,world coordinate system,世界座標系統,世界坐標系 ,,
928,world data bank	,世界資料庫,,,
929,world knowledge,世界知識,世界知識 ,,
930,world model,世界模型,,,
931,world oceanographic data display,世界海洋數據顯示器,,,
932,world patent index	,世界專利索引,,,
933,world satellite terminal	,世界衛星終端機,,,
934,world simulation organization	,世界模擬組織,,,
935,world space,世界空間,,,
936,world telecommunications directory	,世界電信目錄,,,
937,world textiles,世界紡織（資料庫）,,,
938,world trade centers association,世界貿易中心協會,,,
939,world weather center,世界氣象中心,,,
940,world weather program,世界氣象程式,,,
941,world weather watch,世界氣象觀察站,,,
942,world wide web,全球資訊網,萬維網 ,,
943,worldwide belt line	,環球線路,,,
944,worldwide information services	,全球資訊服務,,,
945,worldwide military command and control system,全球軍事指揮與控制系統,,,
946,worldwide network,全球網路,,,
947,worldwide on-line data and document intelligence	,全球連線資料與文件智慧系統,,,
948,worldwide satellite communication,全球衛星通信,,,
949,worldwide satellite observing network	,全球衛星觀察網路,,,
950,worldwide telecommunication network,全球電信網路,,,
951,worldwide time	,全球時間,,,
952,worldwide traffic,全球通信量,,,
953,worm,蟲,蠕虫 ,,
954,wormhole routing,蟲洞路由,虫孔尋徑, *虫蝕尋徑 ,,
955,worst case,最壞情況,,,
956,worst case amplitude-derivation pattern,最壞幅度演變圖型,,,
957,worst case analysis,最壞情況分析,最壞情況分析 ,,
958,worst case circuit analysis	,最壞情況電路分析,,,
959,worst case design,最壞情況設計,,,
960,worst case difference	,最壞情況差異,,,
961,worst case input logic level,最壞情況輸入邏輯位準,最壞情況輸入邏輯電平 ,,
962,worst case noise pattern,最壞情況雜訊圖型,,,
963,worst case peak shift pattern,最壞峰值位移型樣,,,
964,worst case performance,最壞情況效能,,,
965,worst case time behavior,最壞情況時間特性,,,
966,worst fit algorithm,最不適演算法,,,
967,worst pattern,最壞型樣,最壞[情況]模式 ,,
968,worst pattern test,最壞型樣測試,最壞模式測試 ,,
969,worst peak shift pattern,最壞峰值移位圖型；最壞峰值浮移模式,,,
970,worst status check,最壞狀態檢查,,,
971,wow and flutter,抖晃；轉速不勻性,,,
972,WPBP,字平位元平行,字并行位并行 ,,
973,WPBS,字平行位元串列,字并行位串行 ,,
974,wrap,繞,,,
975,wrap around,環繞；繞回；返轉；環繞式處理（程式）；周圍包繞,自動換行,,
976,wrap around memory,環繞記憶體,,,
977,wrap around storage,環繞儲存器,,,
978,wrap around variable substitution,環繞變數替代,,,
979,wrap capability,回繞能力（數據機）,,,
980,wrap count,繞計數,,,
981,wrap symbol,繞回符號,,,
982,wrap test,繞回測試,,,
983,wrapped connection,繞連接,,,
984,wrapping,繞,,,
985,wrapping region,環繞區,,,
986,wrapup,收捲,,,
987,wrapup procedure,收捲程序,,,
988,wrench,扳手,,,
989,wrist,機械腕；手腕,,,
990,writability,可寫性,,,
991,writable character generation memory,可寫字元產生記憶體,,,
992,writable character generation module	,可寫字元產生模組,,,
993,writable control memory	,可寫控制記憶體,,,
994,writable control storage firmware,可寫控制儲存韌體,,,
995,writable control storage programming,可寫控制儲存程式設計,,,
996,writable control storage	,可寫控制儲存器,,,
997,writable control store,可寫控制儲存,,,
998,writable diagnostic control store	,可寫診斷控制儲存,,,
999,write,寫,寫 ,,
1000,write access,寫入存取,寫訪問 ,,
1001,write access key	,寫存取鍵,,,
1002,write access type,寫存取型式,,,
1003,write accumulator	,寫入累加器,,,
1004,write address counter	,寫位址計數器,,,
1005,write address mark,寫位址標示,,,
1006,write after read,讀後寫,讀后寫 ,,
1007,write after write,寫後寫,寫后寫 ,,
1008,write allocate,寫入配置,,,
1009,write and compute	,寫與計算,,,
1010,write back,寫回,寫回 ,,
1011,write back cache,寫回（模式）快取記憶體,,,
1012,write breakpoint,寫入斷點,,,
1013,write broadcast,寫廣播,寫廣播 ,,
1014,write buffer	,寫入緩衝器,,,
1015,write check,寫檢查,,,
1016,write circuit for queuing message	,佇列訊息寫入電路,,,
1017,write clock pulse,寫時鐘脈衝,,,
1018,write clock	,寫時鐘,,,
1019,write command,寫命令,,,
1020,write conflicts,寫入衝突,,,
1021,write control character reset,寫控制字元重置,,,
1022,write control character	,寫控制字元,,,
1023,write control	,寫控制,,,
1024,write count key data	,寫計數鍵資料,,,
1025,write count register	,寫計數暫存器,,,
1026,write cycle,寫週期,寫周期 ,,
1027,write cycle time,寫週期時間,,,
1028,write data line,寫資料線,寫數據線 ,,
1029,write data strobe	,寫資料選通,,,
1030,write data	,寫資料,,,
1031,write drum	,寫磁鼓,,,
1032,write end of file	,寫檔案結束,,,
1033,write fault	,寫入錯誤；寫故障,,,
1034,write font,寫字型,,,
1035,write forward	,正向寫入,,,
1036,write gap scatter,間隙散佈,,,
1037,write gap skew,寫間隙偏斜,,,
1038,write gate	,寫閘,,,
1039,write half-pulse,寫半脈波,,,
1040,write head,寫頭,寫磁頭,,
1041,write head stack,寫頭堆疊,,,
1042,write in,寫入,,,
1043,write index address mark,寫入索引位址標示,,,
1044,write information	,寫資訊,,,
1045,write inhibit,禁止寫入,,,
1046,write instruction,寫指令,,,
1047,write interface unit	,寫入介面單元,,,
1048,write interval,寫間隔,,,
1049,write into memory port	,寫入記憶體埠,,,
1050,write into memory	,寫入記憶體,,,
1051,write into program memory	,寫入程式記憶體,,,
1052,write into read only memory,寫入唯讀記憶體,,,
1053,write invalidate,寫無效,寫無效 ,,
1054,write item operation,寫入項目作業,,,
1055,write key,寫關鍵字,,,
1056,write key field,寫關鍵字欄,,,
1057,write lock,寫鎖,寫鎖 ,,
1058,write lockout,寫入封鎖,,,
1059,write magnetic tape	,寫入磁帶,,,
1060,write memory lock,寫記憶體鎖,,,
1061,write memory	,寫入記憶體,,,
1062,write noise,寫入雜訊,,,
1063,write notch,寫入缺口,,,
1064,write once read only memory	,只寫一次唯讀記憶體,,,
1065,write only memory	,唯寫記憶體,,,
1066,write only	,唯寫,,,
1067,write operation,書寫動作,,,
1068,write or out,寫入或輸出,,,
1069,write oscillator	,寫振盪器,,,
1070,write out	,寫出,,,
1071,write parameters,寫入參數,,,
1072,write pen register,光筆寫入暫存器,,,
1073,write precompensation,寫前補償,寫前補償 ,,
1074,write printer binary	,二進制寫入列印機,,,
1075,write printer decimal	,十進制寫入列印機,,,
1076,write protect,寫保護,,,
1077,write protect memory	,寫保護記憶體,,,
1078,write protect notch,防寫缺口,,,
1079,write protect plug,防寫插頭,,,
1080,write protect tab,防寫貼紙,,,
1081,write protected,防寫,,,
1082,write protected disk,防寫磁碟,,,
1083,write protection,寫保護,寫保護 ,,
1084,write protection label,防寫標籤,寫保護條,,
1085,write protection notch,寫入保護缺口,,,
1086,write protection ring	,寫入保護環,,,
1087,write protection tab,寫入保護欄標,,,
1088,write protection	,寫保護,,,
1089,write pulse,寫脈衝,,,
1090,write punch	,寫入打孔機,,,
1091,write rate,寫速（度,率）,,,
1092,write report heading,寫報表標頭,,,
1093,write retry,寫入再試,,,
1094,write ring,寫環,允寫環,,
1095,write select line,寫選擇線,寫選擇線 ,,
1096,write sharing,寫分享,,,
1097,write skew,寫偏斜,,,
1098,write structured field command,寫結構欄命令,,,
1099,write symbol table	,寫符號表,,,
1100,write tape binary	,二進制寫帶,,,
1101,write tape decimal	,十進制寫帶,,,
1102,write tape mark	,寫帶標示,,,
1103,write through,寫入,寫直達, *寫通過 ,,
1104,write through cache,寫入（模式）快取記憶體,,,
1105,write time,寫時間,,,
1106,write timeout counter,寫入逾時計數器,,,
1107,write update protocol,寫更新協定,寫更新協議 ,,
1108,write while read,邊寫邊讀,邊寫邊讀 ,,
1109,write without program	,無程式寫入,,,
1110,write/read,寫／讀（操作）；寫／讀,,,
1111,write/read head,讀寫（磁）頭；讀寫頭,,,
1112,writeable character generation memory	,可寫字符產生記憶體,,,
1113,write-back,回寫,,,
1114,write-enable ring,允寫環,,,
1115,write-enable	,允寫,,,
1116,write-enabled,寫入允許的,,,
1117,write-off,註銷,,,
1118,write-once optical disk,寫入一次光碟,,,
1119,write-once read-many	,寫一次讀多次的光碟技術,,,
1120,writer,撰寫器,,,
1121,write-through,完全寫入,,,
1122,write-to-operator with reply	,寫給操作員且需回答,,,
1123,write-to-operator	,寫給操作員,,,
1124,write-to-programmer	,寫給程式員,,,
1125,write-to-read cross feed,寫讀串擾,,,
1126,write-type ,寫入型（記錄操作）,,,
1127,write-up	,寫完,,,
1128,writing,寫,寫,,
1129,writing head,寫頭,寫磁頭,,
1130,writing machine,書寫機（能從紙帶或圖片打出資料的電傳打字機）,,,
1131,writing parameter	,寫入參數,,,
1132,writing phase,寫階段,,,
1133,writing position,寫入位置,,,
1134,writing pushdown acceptor	,寫入下推接收器,,,
1135,writing rate,寫速率,,,
1136,writing task,寫任務,寫任務 ,,
1137,writing tube,寫管,,,
1138,writing-while-reading,同時讀寫,,,
1139,written language,書面語言,書面語 ,,
1140,written message,書面訊息,,,
1141,written natural language processing,書面自然語言處理,書面自然語言處理 ,,
1142,written programmable read only memory,已寫的可程式唯讀記憶體,,,
1143,written record,書寫記錄,,,
1144,wrong number call,錯號呼叫,,,
1145,wrong variable type,不正確的變數類型,,,
1146,WSBP,字串列位元平行,字串行位并行 ,,
1147,WSBS,字串列位元串列,字串行位串行 ,,
1148,WWMCCS intercomputer network	,全球軍事指揮與控制系統電腦間網路,,,
1149,WWW,全球資訊網,萬維網 ,,
1150,WWW network,全球資訊網路,,,
1151,Wyle on-line real-time distribution system,懷爾連線即時分散式系統,,,
1152,WYSIWIS,你見即我見,你見即我見 ,,
1153,WYSIWYG,即視即所得；直接可視數據；幕前排版；所見即所得,所見即所得 ,,
